39,44
39,45
39,46
40,43
40,47
40,48
41,42
41,49
41,50
42,41
42,50
43,40
43,51
44,40
44,41
44,51
45,39
45,42
45,50
45,51
46,39
46,40
46,42
46,43
46,50
47,40
47,43
47,50
48,40
48,43
48,49
49,40
49,41
49,43
49,48
49,49
50,41
50,42
50,43
50,47
50,48
51,42
51,43
51,44
51,45
51,46
51,47
52,42
53,41
53,42
