44,51
44,52
45,51
46,40
46,41
46,42
46,43
46,44
46,45
46,46
46,47
46,50
47,39
47,40
47,48
47,49
47,50
47,51
47,52
47,53
47,54
47,55
47,56
47,57
47,58
47,59
48,38
48,39
48,47
48,48
48,55
48,56
48,57
49,38
49,43
49,44
49,45
49,46
49,53
49,54
49,55
50,38
50,39
50,40
50,41
50,42
50,51
50,52
50,53
51,50
52,49
52,50
53,49
54,49
55,49
55,50
55,51
55,52
55,53
56,53
56,54
56,55
56,56
56,57
57,57
57,58
58,58
59,58
60,58
61,58
62,57
62,58
63,55
63,56
63,57
