44,43
44,44
45,42
45,43
45,52
45,53
45,54
45,55
45,56
46,32
46,33
46,34
46,41
46,42
46,51
46,52
46,56
46,57
47,31
47,32
47,33
47,34
47,38
47,39
47,40
47,50
47,51
47,56
48,31
48,32
48,33
48,34
48,38
48,39
48,40
48,50
48,54
48,55
49,41
49,42
49,43
49,44
49,45
49,46
49,47
49,48
49,49
49,50
49,51
49,52
49,53
49,54
50,48
50,49
50,50
51,48
51,49
52,48
53,47
54,45
54,46
54,47
