36,44
37,44
38,39
38,44
39,39
39,43
40,39
40,42
41,39
41,41
41,42
41,47
41,48
41,49
41,50
41,51
41,52
42,39
42,40
42,41
42,45
42,46
42,52
42,53
43,37
43,38
43,39
43,40
43,41
43,42
43,43
43,44
43,54
44,39
44,54
45,39
45,54
46,39
46,54
47,39
47,53
47,54
48,39
48,53
49,53
50,51
50,52
51,49
51,50
51,51
